nbNodesNumber of Nodes =	3421
voxel size (µm)	5

all volumes, lenghts and surfaces are reported as voxels

Node ID	Location Node(x,y,z)(µm))	Node Type	Node Volume	Node Dmax	Nodes radius
2970	116,0,106	border_cell_face	-1	56.4969	1
2971	83,0,139	border_cell_face	-1	56.4969	21.7441
2972	110,0,112	border_cell_face	-1	56.4969	1
2973	407,0,160	border_cell_face	-1	49.1831	24.4573
2974	380,0,158	border_cell_face	-1	49.1831	1
2975	395,0,214	border_cell_face	-1	49.1831	1
2976	404,0,224	border_cell_face	-1	49.1831	1
2977	459,0,119	border_cell_face	-1	18.6572	6.0457
2978	446,0,140	border_cell_face	-1	26.544	12.1856
2979	1118,0,187	border_cell_face	-1	84.9719	20.9141
2980	1176,0,196	border_cell_face	-1	84.9719	1
2981	113,0,216	border_cell_face	-1	79.3801	35.7719
2982	148,0,193	border_cell_face	-1	79.3801	1
2983	1013,0,160	border_cell_face	-1	9.05329	3.82245
2984	1022,0,157	border_cell_face	-1	9.05329	1
2985	990,0,179	border_cell_face	-1	14.9445	6.52514
2986	1004,0,175	border_cell_face	-1	14.9445	1
2987	687,0,210	border_cell_face	-1	35.4832	12.2582
2988	649,0,186	border_cell_face	-1	12.2927	1
2989	704,0,189	border_cell_face	-1	9.19028	3.10631
2990	999,0,240	border_cell_face	-1	12.7201	5.93641
2991	1022,0,245	border_cell_face	-1	15.4016	5.68014
2992	193,0,251	border_cell_face	-1	16.6238	6.32326
2993	1041,0,251	border_cell_face	-1	15.2431	5.7834
2994	724,0,242	border_cell_face	-1	14.087	4.33452
2995	44,0,250	border_cell_face	-1	9.45693	3.35404
2996	726,0,251	border_cell_face	-1	16.2286	7.02691
2997	722,0,262	border_cell_face	-1	16.2286	1
2998	1281,0,266	border_cell_face	-1	49.7107	12.9198
2999	743,0,268	border_cell_face	-1	18.1702	7.11593
3000	865,0,275	border_cell_face	-1	11.0959	2.54533
3001	770,0,275	border_cell_face	-1	9.17387	3.85578
3002	25,0,277	border_cell_face	-1	63.8765	2.51563
3003	4,999,54	border_cell_face	-1	9.74438	3.98245
3004	54,999,68	border_cell_face	-1	9.45546	3.90568
3005	326,999,84	border_cell_face	-1	45.2312	10.2348
3006	316,999,152	border_cell_face	-1	49.0751	17.9722
3007	255,999,178	border_cell_face	-1	61.3867	25.7491
3008	313,999,215	border_cell_face	-1	58.7279	14.4032
3009	351,999,207	border_cell_face	-1	58.7279	1
3010	385,999,268	border_cell_face	-1	36.2145	8.64945
3011	333,999,271	border_cell_face	-1	19.1085	7.7961
3012	107,14,0	border_cell_face	-1	33.1357	7.57928
3013	121,21,0	border_cell_face	-1	33.1357	1
3014	199,19,0	border_cell_face	-1	58.6801	20.2602
3015	167,29,0	border_cell_face	-1	58.6801	1
3016	290,24,0	border_cell_face	-1	53.8961	13.0974
3017	252,10,0	border_cell_face	-1	53.8961	1
3018	307,35,0	border_cell_face	-1	53.8961	1
3019	592,4,0	border_cell_face	-1	16.4756	5.28736
3020	1247,0,0	border_cell_face	-1	12.044	1.96593
3021	1291,13,0	border_cell_face	-1	20.5296	5.78238
3022	626,58,0	border_cell_face	-1	48.2718	19.9598
3023	635,22,0	border_cell_face	-1	48.2718	1
3024	659,102,0	border_cell_face	-1	48.2718	-1
3025	1275,21,0	border_cell_face	-1	11.3746	-1
3026	1290,35,0	border_cell_face	-1	12.2321	4.3709
3027	1291,55,0	border_cell_face	-1	12.2321	1
3028	570,31,0	border_cell_face	-1	36.5755	4.9147
3029	587,62,0	border_cell_face	-1	36.5755	7.16897
3030	570,31,0	border_cell_face	-1	11.2199	4.9147
3031	578,45,0	border_cell_face	-1	19.3254	9.16903
3032	248,83,0	border_cell_face	-1	37.8537	18.8194
3033	221,103,0	border_cell_face	-1	37.8537	1
3034	1289,86,0	border_cell_face	-1	24.8935	10.7732
3035	1143,108,0	border_cell_face	-1	21.3221	5.31874
3036	1136,109,0	border_cell_face	-1	21.3221	1
3037	1047,82,0	border_cell_face	-1	18.4406	4.3709
3038	1024,97,0	border_cell_face	-1	20.0701	7.24783
3039	1013,117,0	border_cell_face	-1	20.0701	1
3040	1000,101,0	border_cell_face	-1	13.5242	5.57698
3041	993,109,0	border_cell_face	-1	13.5242	1
3042	781,96,0	border_cell_face	-1	8.71054	3.903
3043	742,134,0	border_cell_face	-1	44.8176	13.3311
3044	751,108,0	border_cell_face	-1	44.8176	1
3045	692,128,0	border_cell_face	-1	44.8176	1
3046	785,109,0	border_cell_face	-1	13.5216	2.89313
3047	266,108,0	border_cell_face	-1	8.07137	2
3048	684,112,0	border_cell_face	-1	10.8473	2.54533
3049	241,130,0	border_cell_face	-1	30.2131	13.1619
3050	221,131,0	border_cell_face	-1	30.2131	1
3051	232,184,0	border_cell_face	-1	42.9209	19.2618
3052	251,155,0	border_cell_face	-1	42.9209	1
3053	258,209,0	border_cell_face	-1	42.9209	1
3054	262,210,0	border_cell_face	-1	42.9209	-1
3055	257,211,0	border_cell_face	-1	42.9209	1
3056	1254,158,0	border_cell_face	-1	19.5719	3
3057	1261,159,0	border_cell_face	-1	19.5719	-1
3058	1236,165,0	border_cell_face	-1	19.5719	1.96593
3059	1258,164,0	border_cell_face	-1	19.5719	1
3060	1211,181,0	border_cell_face	-1	19.5719	4
3061	1223,182,0	border_cell_face	-1	19.5719	1
3062	1206,188,0	border_cell_face	-1	19.5719	1
3063	1208,188,0	border_cell_face	-1	19.5719	1
3064	1249,155,0	border_cell_face	-1	12.3655	-1
3065	1245,162,0	border_cell_face	-1	12.3655	1.70711
3066	1253,167,0	border_cell_face	-1	12.3655	1
3067	11,199,0	border_cell_face	-1	40.6206	12.5242
3068	726,178,0	border_cell_face	-1	37.0603	18.2813
3069	750,179,0	border_cell_face	-1	37.0603	1
3070	1222,175,0	border_cell_face	-1	12.1963	3.99906
3071	1221,170,0	border_cell_face	-1	12.1963	1
3072	1196,183,0	border_cell_face	-1	12.4322	3.366
3073	1201,188,0	border_cell_face	-1	12.4322	1
3074	1198,183,0	border_cell_face	-1	8.47446	4.23723
3075	204,230,0	border_cell_face	-1	43.1392	19.0505
3076	259,242,0	border_cell_face	-1	43.1392	1
3077	716,281,0	border_cell_face	-1	59.9875	12.172
3078	752,264,0	border_cell_face	-1	59.9875	1
3079	752,268,0	border_cell_face	-1	59.9875	1
3080	754,317,0	border_cell_face	-1	59.9875	1
3081	741,339,0	border_cell_face	-1	59.9875	1
3082	844,212,0	border_cell_face	-1	8.89526	1
3083	850,214,0	border_cell_face	-1	8.89526	1
3084	849,217,0	border_cell_face	-1	8.89526	1
3085	1085,214,0	border_cell_face	-1	12.1022	1
3086	1083,216,0	border_cell_face	-1	12.1022	1
3087	1085,216,0	border_cell_face	-1	12.1022	1
3088	1086,218,0	border_cell_face	-1	12.1022	1
3089	1083,225,0	border_cell_face	-1	12.1022	4.34856
3090	1088,220,0	border_cell_face	-1	12.1022	1
3091	1091,225,0	border_cell_face	-1	12.1022	1
3092	1078,237,0	border_cell_face	-1	14.1041	3.82465
3093	86,242,0	border_cell_face	-1	10.4762	3.97204
3094	96,244,0	border_cell_face	-1	11.4957	4.89729
3095	7,255,0	border_cell_face	-1	80.896	7.96089
3096	30,380,0	border_cell_face	-1	80.896	9.99997
3097	60,295,0	border_cell_face	-1	80.896	1
3098	39,298,0	border_cell_face	-1	80.896	1
3099	82,309,0	border_cell_face	-1	80.896	1
3100	69,324,0	border_cell_face	-1	80.896	1
3101	6,327,0	border_cell_face	-1	80.896	1
3102	53,427,0	border_cell_face	-1	80.896	1
3103	19,458,0	border_cell_face	-1	80.896	1
3104	102,254,0	border_cell_face	-1	13.405	3.44223
3105	111,268,0	border_cell_face	-1	14.7242	6.27885
3106	437,272,0	border_cell_face	-1	41.125	14.9836
3107	393,273,0	border_cell_face	-1	41.125	1
3108	257,268,0	border_cell_face	-1	13.8812	4.9975
3109	141,269,0	border_cell_face	-1	43.8747	5.68783
3110	147,281,0	border_cell_face	-1	43.8747	1
3111	119,309,0	border_cell_face	-1	43.8747	1
3112	246,258,0	border_cell_face	-1	8.81772	4.40886
3113	338,302,0	border_cell_face	-1	34.8014	12.0433
3114	343,264,0	border_cell_face	-1	34.8014	1
3115	352,265,0	border_cell_face	-1	34.8014	1
3116	343,324,0	border_cell_face	-1	34.8014	1
3117	316,337,0	border_cell_face	-1	34.8014	1
3118	80,272,0	border_cell_face	-1	12.0849	2.54533
3119	374,284,0	border_cell_face	-1	34.8052	15.41
3120	248,267,0	border_cell_face	-1	12.4725	6.23626
3121	119,281,0	border_cell_face	-1	12.4267	4.35931
3122	78,290,0	border_cell_face	-1	14.1941	6.65828
3123	67,291,0	border_cell_face	-1	14.1941	1
3124	81,307,0	border_cell_face	-1	14.1941	1
3125	236,276,0	border_cell_face	-1	8.60094	4.30047
3126	305,298,0	border_cell_face	-1	26.5129	4.53552
3127	283,321,0	border_cell_face	-1	26.5129	1
3128	282,324,0	border_cell_face	-1	26.5129	1.96593
3129	304,337,0	border_cell_face	-1	26.5129	1
3130	297,343,0	border_cell_face	-1	26.5129	1
3131	188,310,0	border_cell_face	-1	13.6447	6.27166
3132	179,308,0	border_cell_face	-1	13.6447	1
3133	200,319,0	border_cell_face	-1	13.6447	-1
3134	189,322,0	border_cell_face	-1	13.6447	-1
3135	193,323,0	border_cell_face	-1	13.6447	1
3136	84,317,0	border_cell_face	-1	11.7846	4.91772
3137	93,319,0	border_cell_face	-1	11.7846	1
3138	650,317,0	border_cell_face	-1	70.0881	1
3139	237,343,0	border_cell_face	-1	42.1402	2.9923
3140	292,351,0	border_cell_face	-1	30.3919	1
3141	252,366,0	border_cell_face	-1	30.3919	1.70711
3142	299,369,0	border_cell_face	-1	10.7726	4.62539
3143	303,378,0	border_cell_face	-1	23.4316	3.41634
3144	294,376,0	border_cell_face	-1	23.4316	-1
3145	278,385,0	border_cell_face	-1	23.4316	2.53168
3146	311,383,0	border_cell_face	-1	23.4316	-1
3147	313,386,0	border_cell_face	-1	23.4316	1
3148	202,379,0	border_cell_face	-1	10.7009	3.39232
3149	198,376,0	border_cell_face	-1	10.7009	1
3150	185,393,0	border_cell_face	-1	15.4564	7.18396
3151	257,398,0	border_cell_face	-1	22.1992	11.078
3152	258,418,0	border_cell_face	-1	22.1992	1
3153	308,399,0	border_cell_face	-1	34.1909	5.81999
3154	303,391,0	border_cell_face	-1	34.1909	1
3155	278,408,0	border_cell_face	-1	34.1909	3.39879
3156	166,400,0	border_cell_face	-1	11.1346	2.54533
3157	239,405,0	border_cell_face	-1	10.9587	4.00487
3158	159,417,0	border_cell_face	-1	13.7233	6.11699
3159	140,427,0	border_cell_face	-1	13.7233	1
3160	307,442,0	border_cell_face	-1	45.539	18.2821
3161	337,447,0	border_cell_face	-1	45.539	1
3162	844,410,0	border_cell_face	-1	8.5764	1
3163	843,418,0	border_cell_face	-1	8.5764	4.27406
3164	841,412,0	border_cell_face	-1	13.1933	1
3165	837,416,0	border_cell_face	-1	13.1933	1
3166	154,414,0	border_cell_face	-1	12.3015	6.15073
3167	269,443,0	border_cell_face	-1	37.4257	16.6871
3168	1082,444,0	border_cell_face	-1	28.7152	12.7765
3169	1081,423,0	border_cell_face	-1	28.7152	1
3170	1081,426,0	border_cell_face	-1	28.7152	1
3171	229,444,0	border_cell_face	-1	33.2171	14.4154
3172	169,428,0	border_cell_face	-1	12.4704	5.68963
3173	169,439,0	border_cell_face	-1	12.4704	1
3174	183,423,0	border_cell_face	-1	15.5464	1
3175	182,426,0	border_cell_face	-1	15.5464	1
3176	160,432,0	border_cell_face	-1	15.5464	2.41421
3177	169,473,0	border_cell_face	-1	47.9119	21.7691
3178	165,503,0	border_cell_face	-1	47.9119	1
3179	1112,467,0	border_cell_face	-1	26.449	10.356
3180	340,451,0	border_cell_face	-1	30.6007	1
3181	327,470,0	border_cell_face	-1	30.6007	13.1459
3182	1043,458,0	border_cell_face	-1	9.49447	4.66384
3183	1036,462,0	border_cell_face	-1	9.49447	1
3184	101,514,0	border_cell_face	-1	58.6198	20.8256
3185	130,462,0	border_cell_face	-1	58.6198	1
3186	129,535,0	border_cell_face	-1	58.6198	-1
3187	116,564,0	border_cell_face	-1	58.6198	1
3188	53,490,0	border_cell_face	-1	40.1071	17.6349
3189	1185,521,0	border_cell_face	-1	72.6643	32.7376
3190	1155,468,0	border_cell_face	-1	72.6643	1
3191	1173,479,0	border_cell_face	-1	72.6643	1
3192	1236,482,0	border_cell_face	-1	72.6643	1
3193	1291,489,0	border_cell_face	-1	72.6643	1
3194	1267,490,0	border_cell_face	-1	72.6643	1
3195	1206,578,0	border_cell_face	-1	72.6643	1
3196	1197,585,0	border_cell_face	-1	72.6643	1.57735
3197	1185,587,0	border_cell_face	-1	72.6643	1
3198	1087,472,0	border_cell_face	-1	9.26661	3.44042
3199	349,493,0	border_cell_face	-1	32.2795	13.984
3200	369,494,0	border_cell_face	-1	32.2795	1
3201	801,500,0	border_cell_face	-1	22.9269	9.45448
3202	1298,493,0	border_cell_face	-1	10.9461	4.28055
3203	947,515,0	border_cell_face	-1	12.3477	5.18577
3204	900,509,0	border_cell_face	-1	38.885	1
3205	924,539,0	border_cell_face	-1	38.885	16.6605
3206	934,513,0	border_cell_face	-1	38.885	1
3207	891,520,0	border_cell_face	-1	18.9456	9.17994
3208	76,569,0	border_cell_face	-1	30.3092	10.9319
3209	107,565,0	border_cell_face	-1	30.3092	1
3210	110,566,0	border_cell_face	-1	30.3092	1
3211	107,568,0	border_cell_face	-1	30.3092	1
3212	1146,585,0	border_cell_face	-1	47.5587	22.4656
3213	1177,602,0	border_cell_face	-1	47.5587	-1
3214	100,570,0	border_cell_face	-1	8.1086	4.0543
3215	54,588,0	border_cell_face	-1	9.98668	4.99334
3216	674,586,0	border_cell_face	-1	16.1659	1
3217	668,596,0	border_cell_face	-1	16.1659	6.72463
3218	677,605,0	border_cell_face	-1	16.1659	1
3219	673,606,0	border_cell_face	-1	16.1659	1
3220	1188,597,0	border_cell_face	-1	10.3355	4.4596
3221	627,606,0	border_cell_face	-1	8.03954	2.99629
3222	488,602,0	border_cell_face	-1	13.2252	1
3223	488,609,0	border_cell_face	-1	13.2252	4.75001
3224	473,603,0	border_cell_face	-1	19.4255	1
3225	476,604,0	border_cell_face	-1	19.4255	-1
3226	1148,643,0	border_cell_face	-1	51.9979	23.3008
3227	1197,660,0	border_cell_face	-1	51.9979	1
3228	1106,674,0	border_cell_face	-1	51.9979	1
3229	538,630,0	border_cell_face	-1	36.3074	16.182
3230	574,628,0	border_cell_face	-1	36.3074	1
3231	576,628,0	border_cell_face	-1	36.3074	1
3232	564,637,0	border_cell_face	-1	36.3074	1
3233	503,619,0	border_cell_face	-1	17.2406	6.75178
3234	614,616,0	border_cell_face	-1	10.4881	2.53168
3235	609,624,0	border_cell_face	-1	10.4881	1
3236	555,645,0	border_cell_face	-1	21.6529	1
3237	560,658,0	border_cell_face	-1	21.6529	10.1152
3238	1066,653,0	border_cell_face	-1	8.16499	3.39879
3239	1074,654,0	border_cell_face	-1	10.0071	2.86071
3240	1083,657,0	border_cell_face	-1	10.0071	3.2757
3241	1078,656,0	border_cell_face	-1	8.33597	3.44223
3242	1087,660,0	border_cell_face	-1	8.4739	3.7308
3243	1198,660,0	border_cell_face	-1	8.85046	1
3244	1202,666,0	border_cell_face	-1	8.85046	1
3245	1192,664,0	border_cell_face	-1	8.85046	-1
3246	1198,664,0	border_cell_face	-1	8.85046	-1
3247	1102,664,0	border_cell_face	-1	12.4927	6.24634
3248	1177,695,0	border_cell_face	-1	45.5962	14.8605
3249	1222,729,0	border_cell_face	-1	19.3468	7.41129
3250	915,750,0	border_cell_face	-1	42.8579	8.21751
3251	205,746,0	border_cell_face	-1	14.8071	3.25244
3252	1243,754,0	border_cell_face	-1	18.7955	6.69239
3253	1236,758,0	border_cell_face	-1	18.7955	1
3254	899,787,0	border_cell_face	-1	55.4413	19.3027
3255	922,812,0	border_cell_face	-1	55.4413	1
3256	21,780,0	border_cell_face	-1	53.2984	11.7825
3257	63,775,0	border_cell_face	-1	53.2984	1
3258	15,791,0	border_cell_face	-1	53.2984	1
3259	11,820,0	border_cell_face	-1	53.2984	1
3260	210,765,0	border_cell_face	-1	20.16	3.44223
3261	1279,833,0	border_cell_face	-1	99.4497	5.74969
3262	201,774,0	border_cell_face	-1	19.3885	6.0705
3263	224,783,0	border_cell_face	-1	9.43418	2
3264	225,792,0	border_cell_face	-1	9.43418	1
3265	622,806,0	border_cell_face	-1	70.0743	4.83293
3266	635,806,0	border_cell_face	-1	70.0743	1
3267	634,809,0	border_cell_face	-1	70.0743	1
3268	347,886,0	border_cell_face	-1	54.876	18.8086
3269	267,819,0	border_cell_face	-1	54.876	1
3270	277,824,0	border_cell_face	-1	54.876	1
3271	341,849,0	border_cell_face	-1	54.876	1
3272	299,862,0	border_cell_face	-1	54.876	1
3273	301,866,0	border_cell_face	-1	54.876	1
3274	855,835,0	border_cell_face	-1	60.6703	11.2712
3275	888,837,0	border_cell_face	-1	60.6703	1.70711
3276	877,856,0	border_cell_face	-1	60.6703	1
3277	915,863,0	border_cell_face	-1	41.167	13.7157
3278	418,873,0	border_cell_face	-1	40.3934	2.86071
3279	1249,925,0	border_cell_face	-1	83.7414	29.6842
3280	1181,921,0	border_cell_face	-1	83.7414	1
3281	1257,978,0	border_cell_face	-1	83.7414	1
3282	1008,911,0	border_cell_face	-1	16.2633	1
3283	1017,918,0	border_cell_face	-1	16.2633	4.53553
3284	1167,924,0	border_cell_face	-1	22.39	8.17607
3285	1001,924,0	border_cell_face	-1	14.6562	5.31874
3286	1012,922,0	border_cell_face	-1	14.5813	5.36789
3287	1030,922,0	border_cell_face	-1	10.5037	4.24301
3288	38,88,280	border_cell_face	-1	63.8765	12.2699
3289	53,81,280	border_cell_face	-1	63.8765	1
3290	123,34,280	border_cell_face	-1	79.3801	20.028
3291	99,65,280	border_cell_face	-1	79.3801	1
3292	743,8,280	border_cell_face	-1	18.1702	5.97152
3293	769,3,280	border_cell_face	-1	9.17387	2.1947
3294	775,5,280	border_cell_face	-1	9.17387	1
3295	776,9,280	border_cell_face	-1	9.17387	-1
3296	869,2,280	border_cell_face	-1	11.0959	4.43128
3297	1282,18,280	border_cell_face	-1	49.7107	16.9115
3298	1188,101,280	border_cell_face	-1	96.4437	42.6287
3299	1242,226,280	border_cell_face	-1	96.4437	1
3300	317,67,280	border_cell_face	-1	81.097	13.6888
3301	361,96,280	border_cell_face	-1	81.097	1
3302	283,42,280	border_cell_face	-1	12.014	6.00698
3303	694,115,280	border_cell_face	-1	40.9106	16.6426
3304	737,148,280	border_cell_face	-1	40.9106	1
3305	735,153,280	border_cell_face	-1	40.9106	1
3306	724,156,280	border_cell_face	-1	40.9106	1
3307	797,108,280	border_cell_face	-1	8.55461	4.2773
3308	826,155,280	border_cell_face	-1	13.5578	3.42964
3309	821,141,280	border_cell_face	-1	12.0298	6.01492
3310	842,158,280	border_cell_face	-1	12.3558	6.15443
3311	107,161,280	border_cell_face	-1	10.0604	2.99994
3312	671,204,280	border_cell_face	-1	53.9266	19.4699
3313	710,206,280	border_cell_face	-1	53.9266	1
3314	711,209,280	border_cell_face	-1	53.9266	1
3315	738,253,280	border_cell_face	-1	53.9266	1
3316	388,176,280	border_cell_face	-1	29.6576	7.48593
3317	395,202,280	border_cell_face	-1	29.6576	1
3318	822,151,280	border_cell_face	-1	8.13042	4.06521
3319	848,182,280	border_cell_face	-1	12.1099	1
3320	776,171,280	border_cell_face	-1	11.6382	5.17982
3321	413,195,280	border_cell_face	-1	20.8849	6.6021
3322	134,184,280	border_cell_face	-1	14.6889	6.01658
3323	864,179,280	border_cell_face	-1	12.4397	4.06662
3324	879,190,280	border_cell_face	-1	16.1708	4.00999
3325	786,185,280	border_cell_face	-1	14.1369	6.05793
3326	787,195,280	border_cell_face	-1	14.1369	1
3327	899,208,280	border_cell_face	-1	20.3067	8.53733
3328	866,208,280	border_cell_face	-1	9.5971	3.44214
3329	393,213,280	border_cell_face	-1	11.4757	5.36115
3330	407,218,280	border_cell_face	-1	20.3955	6.52112
3331	438,245,280	border_cell_face	-1	34.5438	3.82465
3332	897,237,280	border_cell_face	-1	9.59051	4.18606
3333	766,255,280	border_cell_face	-1	13.1339	4.27966
3334	888,271,280	border_cell_face	-1	17.029	6.61905
3335	422,286,280	border_cell_face	-1	11.3674	4.9996
3336	414,285,280	border_cell_face	-1	11.3674	1
3337	1032,308,280	border_cell_face	-1	26.4805	12.3129
3338	610,402,280	border_cell_face	-1	52.1026	5.81999
3339	139,386,280	border_cell_face	-1	19.8172	9.17608
3340	104,401,280	border_cell_face	-1	16.7639	5.58862
3341	68,417,280	border_cell_face	-1	9.38477	3.84053
3342	91,434,280	border_cell_face	-1	8.22854	-1
3343	85,435,280	border_cell_face	-1	8.22854	1.57735
3344	9,455,280	border_cell_face	-1	11.8247	4.47906
3345	629,493,280	border_cell_face	-1	70.782	14
3346	1121,487,280	border_cell_face	-1	35.6136	3.44223
3347	23,516,280	border_cell_face	-1	13.5293	4.84245
3348	28,513,280	border_cell_face	-1	13.5293	1
3349	1169,510,280	border_cell_face	-1	8.39568	2.89686
3350	1202,543,280	border_cell_face	-1	32.3659	11.7027
3351	1184,533,280	border_cell_face	-1	32.3659	1
3352	33,530,280	border_cell_face	-1	15.6017	6.35115
3353	1261,531,280	border_cell_face	-1	10.1116	4.92127
3354	30,558,280	border_cell_face	-1	12.4131	3.29729
3355	258,600,280	border_cell_face	-1	42.3365	4.24301
3356	988,620,280	border_cell_face	-1	25.1864	12.5932
3357	1001,607,280	border_cell_face	-1	25.1864	1
3358	962,627,280	border_cell_face	-1	22.9053	9.02517
3359	945,627,280	border_cell_face	-1	22.9053	1
3360	950,632,280	border_cell_face	-1	22.9053	1
3361	950,634,280	border_cell_face	-1	22.9053	1
3362	267,656,280	border_cell_face	-1	36.4351	15.4761
3363	1076,658,280	border_cell_face	-1	62.0353	27.3235
3364	1148,632,280	border_cell_face	-1	62.0353	1
3365	1146,649,280	border_cell_face	-1	62.0353	1
3366	47,648,280	border_cell_face	-1	8.03745	1
3367	45,653,280	border_cell_face	-1	8.03745	1
3368	62,672,280	border_cell_face	-1	8.03745	1
3369	63,674,280	border_cell_face	-1	8.03745	1
3370	61,675,280	border_cell_face	-1	8.03745	1
3371	178,681,280	border_cell_face	-1	32.4088	13.2454
3372	591,682,280	border_cell_face	-1	43.3038	6.09496
3373	433,733,280	border_cell_face	-1	40.4968	12.6335
3374	466,718,280	border_cell_face	-1	35.7782	1.96593
3375	126,750,280	border_cell_face	-1	13.1777	5.94706
3376	483,787,280	border_cell_face	-1	23.6681	2.86071
3377	483,770,280	border_cell_face	-1	23.6681	1
3378	479,795,280	border_cell_face	-1	23.6681	1
3379	480,800,280	border_cell_face	-1	23.6681	1
3380	1211,799,280	border_cell_face	-1	33.7006	9.35153
3381	1224,780,280	border_cell_face	-1	33.7006	1
3382	1218,813,280	border_cell_face	-1	33.7006	1
3383	1217,816,280	border_cell_face	-1	33.7006	1
3384	715,838,280	border_cell_face	-1	63.9546	26.0341
3385	798,850,280	border_cell_face	-1	54.3694	25.0169
3386	500,816,280	border_cell_face	-1	15.8388	1
3387	496,831,280	border_cell_face	-1	15.8388	7.0029
3388	485,820,280	border_cell_face	-1	15.8388	1
3389	488,838,280	border_cell_face	-1	15.8388	1
3390	1189,834,280	border_cell_face	-1	17.0168	4.71382
3391	1181,824,280	border_cell_face	-1	17.0168	1
3392	866,866,280	border_cell_face	-1	43.0879	19.7387
3393	915,873,280	border_cell_face	-1	43.0879	1
3394	506,855,280	border_cell_face	-1	15.0825	6.84144
3395	524,880,280	border_cell_face	-1	26.119	10.4437
3396	871,866,280	border_cell_face	-1	42.3205	21.1602
3397	448,881,280	border_cell_face	-1	13.7412	3.99785
3398	451,887,280	border_cell_face	-1	13.7412	1
3399	429,891,280	border_cell_face	-1	13.7412	1
3400	500,903,280	border_cell_face	-1	14.2208	4.98102
3401	484,915,280	border_cell_face	-1	14.2208	1
3402	414,906,280	border_cell_face	-1	9.66492	4.04509
3403	422,905,280	border_cell_face	-1	9.66492	1
3404	406,913,280	border_cell_face	-1	8.99194	1
3405	392,928,280	border_cell_face	-1	9.77658	3.70829
3406	460,948,280	border_cell_face	-1	17.9743	8.98715
3407	1131,934,280	border_cell_face	-1	12.1554	5.21627
3408	1139,938,280	border_cell_face	-1	12.1554	1
3409	380,941,280	border_cell_face	-1	14.0584	5.54012
3410	386,945,280	border_cell_face	-1	14.0584	-1
3411	1116,936,280	border_cell_face	-1	9.04209	3.26342
3412	361,953,280	border_cell_face	-1	10.707	3.17761
3413	360,947,280	border_cell_face	-1	10.707	1
3414	442,956,280	border_cell_face	-1	36.2145	1
3415	400,983,280	border_cell_face	-1	36.2145	7.92978
3416	345,976,280	border_cell_face	-1	9.35267	1.70711
3417	379,969,280	border_cell_face	-1	10.7969	1
3418	375,974,280	border_cell_face	-1	10.7969	3.18383
3419	336,986,280	border_cell_face	-1	19.1085	1
3420	334,996,280	border_cell_face	-1	19.1085	2.9006
